,brand t140p train,brand v177j train,brand T75q train,brand w32S train,brand G56h train,brand t140p actual,brand v177j actual,brand T75q actual,brand w32S actual,brand G56h actual
967,0.21488348,-0.028670117,-0.053988755,-0.018897457,0.07875455,0.0,0.0,0.0,0.0,0.0
968,0.21243358,-0.034459025,-0.06591055,-0.01951417,0.07825486,0.0,0.0,0.0,0.0,0.0
969,0.2152195,-0.04031448,-0.074879795,-0.019111019,0.07866414,0.0,0.0,1.0,1.0,0.0
970,0.2223041,-0.045960784,-0.08073169,-0.018020455,0.079934,0.0,0.0,0.0,0.0,0.0
971,0.22037381,-0.024809644,-0.08393812,-0.007004547,0.07647967,0.0,0.0,0.0,0.0,1.0
972,0.23105809,-0.01836279,-0.08644986,-0.0033676717,0.07889694,0.0,0.0,0.0,0.0,2.0
973,0.22233585,0.00833483,-0.07314974,0.0014232891,0.07506711,0.0,0.0,0.0,0.0,0.0
974,0.19552076,0.05086872,-0.06648883,0.012653354,0.06460741,0.0,0.0,0.0,0.0,0.0
975,0.19445622,0.050429597,-0.07799339,0.012835595,0.064172745,1.0,0.0,0.0,0.0,0.0
976,0.20154515,0.04572858,-0.08675006,0.012885071,0.06540319,0.0,0.0,0.0,0.0,0.0
977,0.19350925,0.059643462,-0.09343788,0.024746045,0.06766493,0.0,0.0,0.0,0.0,0.0
978,0.20875359,0.013839349,-0.10345417,0.013933675,0.082399555,0.0,0.0,0.0,0.0,0.0
979,0.20616421,-0.00076560676,-0.11438024,0.013085838,0.09069587,0.0,0.0,0.0,0.0,0.0
980,0.18709594,-0.009626731,-0.11452147,0.008542719,0.09392251,1.0,0.0,0.0,0.0,0.0
981,0.16146013,-0.025627732,-0.123193234,0.0006354973,0.092340596,0.0,0.0,0.0,0.0,1.0
982,0.14022866,-0.039506227,-0.1406081,-0.003920216,0.08811623,0.0,0.0,0.0,0.0,1.0
983,0.11789361,-0.03274876,-0.14723584,-0.0015147403,0.076781854,0.0,0.0,0.0,0.0,0.0
984,0.13376752,-0.07167329,-0.15180287,-0.0121148955,0.083607264,1.0,0.0,0.0,0.0,0.0
985,0.118305475,-0.03415054,-0.15027976,0.00408703,0.07600315,0.0,0.0,0.0,0.0,0.0
986,0.12658456,-0.03952606,-0.14862773,0.003542006,0.079766154,0.0,0.0,0.0,1.0,0.0
987,0.10796794,-0.010070771,-0.1323857,0.010767393,0.073849164,0.0,0.0,0.0,0.0,0.0
988,0.09584123,-0.015812144,-0.12754372,0.00574084,0.07195715,1.0,0.0,0.0,0.0,0.0
989,0.10725552,-0.045497403,-0.1427266,-0.0031117257,0.07710929,0.0,0.0,0.0,0.0,0.0
990,0.13201827,-0.09332584,-0.15674853,-0.017121103,0.086109474,0.0,0.0,0.0,0.0,0.0
991,0.14493594,-0.10506806,-0.16299763,-0.01815924,0.08938026,0.0,0.0,0.0,0.0,0.0
992,0.17523283,-0.147881,-0.17002091,-0.029972974,0.09886962,0.0,0.0,0.0,0.0,0.0
993,0.18810788,-0.14647259,-0.1704615,-0.027898062,0.10184064,0.0,0.0,0.0,0.0,0.0
994,0.1832726,-0.13446163,-0.1564062,-0.027194213,0.09945504,0.0,0.0,0.0,0.0,0.0
995,0.15542904,-0.09935062,-0.1483899,-0.018186212,0.08933355,0.0,0.0,0.0,0.0,0.0
996,0.14109844,-0.08195783,-0.15962848,-0.011060075,0.084035955,0.0,0.0,0.0,0.0,0.0
