Date,Sales,Average Discount,Year,Month,Day,Week Day,Week End,Hijri Dates,eid ul fitr,eid ul Adha,Muharrum,Wheat Harvest,Cotton Harvest,brand r18p,brand v177j,brand P144q,brand b103y,brand N239O,brand R124D,brand k89w,brand W147Q,brand x232R
2018-11-11,11429,15,2018,11,11,0,1,33,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-12,6989,15,2018,11,12,1,0,34,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-13,11731,15,2018,11,13,1,0,35,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-14,7553,15,2018,11,14,1,0,36,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-15,5877,15,2018,11,15,1,0,37,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-16,638,15,2018,11,16,1,0,38,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-17,31075,15,2018,11,17,0,1,39,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-18,11578,15,2018,11,18,0,1,310,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-19,6608,15,2018,11,19,1,0,311,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-20,21243,15,2018,11,20,1,0,312,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-21,8598,15,2018,11,21,1,0,313,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-22,9728,15,2018,11,22,1,0,314,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-23,42231,23,2018,11,23,1,0,315,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-24,27563,16,2018,11,24,0,1,316,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-25,29769,15,2018,11,25,0,1,317,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-26,13385,15,2018,11,26,1,0,318,0,0,0,0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2018-11-27,16250,15,2018,11,27,1,0,319,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-28,8967,15,2018,11,28,1,0,320,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-29,6395,15,2018,11,29,1,0,321,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-30,7484,15,2018,11,30,1,0,322,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-01,13607,16,2018,12,1,0,1,323,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02,10721,15,2018,12,2,0,1,324,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-03,17374,15,2018,12,3,1,0,325,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-04,17404,17,2018,12,4,1,0,326,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-05,15322,15,2018,12,5,1,0,327,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-06,17730,17,2018,12,6,1,0,328,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-07,14272,15,2018,12,7,1,0,329,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-08,25785,15,2018,12,8,0,1,41,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-09,11932,15,2018,12,9,0,1,42,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-11,35070,15,2018,12,11,1,0,44,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-12,20650,15,2018,12,12,1,0,45,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-12-13,39027,15,2018,12,13,1,0,46,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-14,32574,15,2018,12,14,1,0,47,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-15,38241,15,2018,12,15,0,1,48,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-12-16,9262,15,2018,12,16,0,1,49,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-17,9566,15,2018,12,17,1,0,410,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-18,28262,15,2018,12,18,1,0,411,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-19,23183,15,2018,12,19,1,0,412,0,0,0,0,0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2018-12-20,19458,15,2018,12,20,1,0,413,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-21,17805,15,2018,12,21,1,0,414,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-22,17195,15,2018,12,22,0,1,415,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-23,6859,15,2018,12,23,0,1,416,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-24,30342,16,2018,12,24,1,0,417,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-25,22570,15,2018,12,25,1,0,418,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-12-26,15676,15,2018,12,26,1,0,419,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27,5941,15,2018,12,27,1,0,420,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-28,12797,15,2018,12,28,1,0,421,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29,5076,15,2018,12,29,0,1,422,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30,10634,17,2018,12,30,0,1,423,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-31,23564,15,2018,12,31,1,0,424,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,34606,15,2019,1,1,1,0,423,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02,37400,15,2019,1,2,1,0,424,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03,7012,16,2019,1,3,1,0,425,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04,7729,15,2019,1,4,1,0,426,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-05,11335,15,2019,1,5,0,1,427,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-01-06,9246,15,2019,1,6,0,1,428,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07,10614,15,2019,1,7,1,0,429,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08,11197,15,2019,1,8,1,0,430,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-09,11031,15,2019,1,9,1,0,51,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-01-10,1488,15,2019,1,10,1,0,52,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11,14304,15,2019,1,11,1,0,53,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12,12378,15,2019,1,12,0,1,54,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13,12704,15,2019,1,13,0,1,55,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-01-14,25108,15,2019,1,14,1,0,56,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15,18028,15,2019,1,15,1,0,57,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-16,9251,15,2019,1,16,1,0,58,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-17,4625,15,2019,1,17,1,0,59,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-18,18657,16,2019,1,18,1,0,510,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-19,8488,15,2019,1,19,0,1,511,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-20,16877,16,2019,1,20,0,1,512,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-21,842,15,2019,1,21,1,0,513,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-23,21728,15,2019,1,23,1,0,515,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-24,15426,15,2019,1,24,1,0,516,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-01-25,12368,15,2019,1,25,1,0,517,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-26,9062,15,2019,1,26,0,1,518,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-27,10483,15,2019,1,27,0,1,519,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-28,12821,15,2019,1,28,1,0,520,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-29,9192,15,2019,1,29,1,0,521,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-30,38465,16,2019,1,30,1,0,522,0,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-31,5587,15,2019,1,31,1,0,523,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-01,30731,15,2019,2,1,1,0,523,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-02,30777,15,2019,2,2,0,1,524,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-03,41053,15,2019,2,3,0,1,525,0,0,0,0,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-02-04,4196,15,2019,2,4,1,0,526,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-05,18667,16,2019,2,5,1,0,527,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-02-06,27583,15,2019,2,6,1,0,528,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-07,3940,15,2019,2,7,1,0,529,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-08,18036,15,2019,2,8,1,0,530,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-02-09,37077,15,2019,2,9,0,1,61,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-10,12191,15,2019,2,10,0,1,62,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-02-11,5547,15,2019,2,11,1,0,63,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-12,16351,15,2019,2,12,1,0,64,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-13,16720,15,2019,2,13,1,0,65,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-14,13529,15,2019,2,14,1,0,66,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-15,9152,15,2019,2,15,1,0,67,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-16,12159,15,2019,2,16,0,1,68,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-17,21168,15,2019,2,17,0,1,69,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-18,8176,15,2019,2,18,1,0,610,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-19,21344,15,2019,2,19,1,0,611,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-20,6098,15,2019,2,20,1,0,612,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-21,19257,15,2019,2,21,1,0,613,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-22,30129,15,2019,2,22,1,0,614,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-23,12708,15,2019,2,23,0,1,615,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-24,30070,15,2019,2,24,0,1,616,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-25,13026,15,2019,2,25,1,0,617,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-26,12722,15,2019,2,26,1,0,618,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-27,16834,16,2019,2,27,1,0,619,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-28,12387,15,2019,2,28,1,0,620,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-01,44148,15,2019,3,1,1,0,624,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-02,17324,15,2019,3,2,0,1,625,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-03,35365,15,2019,3,3,0,1,626,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-04,13505,15,2019,3,4,1,0,627,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-05,20942,15,2019,3,5,1,0,628,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-06,64691,15,2019,3,6,1,0,629,0,0,0,0,0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
2019-03-07,36379,15,2019,3,7,1,0,630,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-08,19453,15,2019,3,8,1,0,71,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09,20186,15,2019,3,9,0,1,72,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-10,11878,15,2019,3,10,0,1,73,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-11,11041,15,2019,3,11,1,0,74,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-12,8776,15,2019,3,12,1,0,75,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-13,12901,15,2019,3,13,1,0,76,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-14,11268,16,2019,3,14,1,0,77,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-15,18863,15,2019,3,15,1,0,78,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-16,10579,15,2019,3,16,0,1,79,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-17,27078,15,2019,3,17,0,1,710,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-18,25439,15,2019,3,18,1,0,711,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-19,29332,15,2019,3,19,1,0,712,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-20,9494,16,2019,3,20,1,0,713,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-21,12367,15,2019,3,21,1,0,714,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-22,17210,15,2019,3,22,1,0,715,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-23,18848,15,2019,3,23,0,1,716,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-24,11682,15,2019,3,24,0,1,717,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-25,4706,15,2019,3,25,1,0,718,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-26,11213,15,2019,3,26,1,0,719,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-27,4851,15,2019,3,27,1,0,720,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-28,7546,15,2019,3,28,1,0,721,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-29,16847,15,2019,3,29,1,0,722,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-30,9055,15,2019,3,30,0,1,723,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-31,17641,15,2019,3,31,0,1,724,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-04-01,10747,15,2019,4,1,1,0,725,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-02,6737,15,2019,4,2,1,0,726,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-03,17000,15,2019,4,3,1,0,727,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-04-04,5484,15,2019,4,4,1,0,728,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-05,15957,16,2019,4,5,1,0,729,0,0,0,1,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-06,20043,15,2019,4,6,0,1,81,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-07,11983,15,2019,4,7,0,1,82,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-08,7356,15,2019,4,8,1,0,83,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-09,3470,15,2019,4,9,1,0,84,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-10,13381,15,2019,4,10,1,0,85,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-11,22710,15,2019,4,11,1,0,86,0,0,0,1,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-12,38415,15,2019,4,12,1,0,87,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-13,31498,15,2019,4,13,0,1,88,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-14,17779,15,2019,4,14,0,1,89,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15,15778,15,2019,4,15,1,0,810,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16,23126,15,2019,4,16,1,0,811,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-17,13415,15,2019,4,17,1,0,812,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-18,3874,15,2019,4,18,1,0,813,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-19,16213,15,2019,4,19,1,0,814,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-04-20,32464,15,2019,4,20,0,1,815,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-21,2998,15,2019,4,21,0,1,816,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-22,11056,15,2019,4,22,1,0,817,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-23,16738,15,2019,4,23,1,0,818,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-24,24980,15,2019,4,24,1,0,819,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-25,3185,15,2019,4,25,1,0,820,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-26,16701,15,2019,4,26,1,0,821,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-27,13703,15,2019,4,27,0,1,822,0,0,0,1,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28,12508,15,2019,4,28,0,1,823,0,0,0,1,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29,4814,15,2019,4,29,1,0,824,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-30,8951,15,2019,4,30,1,0,825,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-01,16741,15,2019,5,1,1,0,826,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-02,4393,15,2019,5,2,1,0,827,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-03,13489,15,2019,5,3,1,0,828,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-04,8118,19,2019,5,4,0,1,829,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-05,26426,15,2019,5,5,0,1,830,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-06,2580,0,2019,5,6,1,0,91,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-07,5150,0,2019,5,7,1,0,92,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-08,2279,15,2019,5,8,1,0,93,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-09,7639,16,2019,5,9,1,0,94,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-10,3788,15,2019,5,10,1,0,95,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-11,12789,15,2019,5,11,0,1,96,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-12,4893,15,2019,5,12,0,1,97,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-13,4430,15,2019,5,13,1,0,98,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-14,5625,17,2019,5,14,1,0,99,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-15,1437,15,2019,5,15,1,0,910,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-16,3633,15,2019,5,16,1,0,911,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-17,10479,15,2019,5,17,1,0,912,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-18,28161,15,2019,5,18,0,1,913,0,0,0,1,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19,24347,15,2019,5,19,0,1,914,0,0,0,1,0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-05-20,18367,15,2019,5,20,1,0,915,0,0,0,1,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21,6324,15,2019,5,21,1,0,916,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22,11505,15,2019,5,22,1,0,917,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23,10445,17,2019,5,23,1,0,918,1,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-24,3884,15,2019,5,24,1,0,919,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-25,15643,15,2019,5,25,0,1,920,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-26,9208,15,2019,5,26,0,1,921,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
