,Unnamed: 0,Unnamed: 0.1,Date,brand m179b,brand Y206o,brand r18p,brand e250p,brand T75q,brand V209V,brand Y213j,brand t96K,brand P144q,brand j12s,brand v177j,brand B222m,brand N239O,brand R124D,brand J246F,brand w32S,brand e26Z,brand i211A,brand k154H
1069,1069,1069,23/11/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,1070,1070,24/11/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,1071,1071,24/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1072,1072,1072,24/11/2019,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,1073,1073,26/11/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1074,1074,1074,26/11/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,1075,1075,26/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1076,1076,1076,26/11/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,1077,1077,28/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1078,1078,1078,29/11/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,1079,1079,29/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1080,1080,1080,29/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1081,1081,1081,29/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1082,1082,1082,29/11/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,1083,1083,29/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1084,1084,1084,29/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1085,1085,1085,30/11/2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,1086,1086,30/11/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,1087,1087,30/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1088,1088,1088,01/12/2019,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1089,1089,1089,01/12/2019,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
1090,1090,1090,01/12/2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,1091,1091,01/12/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1092,1092,1092,01/12/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1093,1093,1093,02/12/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1094,1094,1094,03/12/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1095,1095,1095,04/12/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,1096,1096,04/12/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,1097,1097,04/12/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1098,1098,1098,05/12/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,1099,1099,06/12/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1100,1100,1100,06/12/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1101,1101,1101,08/12/2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,1102,1102,08/12/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1103,1103,1103,08/12/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1104,1104,1104,08/12/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1105,1105,1105,10/12/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1106,1106,1106,10/12/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,1107,1107,11/12/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1108,1108,1108,13/12/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1109,1109,1109,13/12/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,1110,1110,14/12/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1111,1111,1111,14/12/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1112,1112,1112,14/12/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1113,1113,1113,14/12/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1114,1114,1114,15/12/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,1115,1115,15/12/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,1116,1116,15/12/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,1117,1117,15/12/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,1118,1118,15/12/2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,1119,1119,15/12/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,1120,1120,15/12/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1121,1121,1121,15/12/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1122,1122,1122,15/12/2019,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,1123,1123,16/12/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,1124,1124,16/12/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,1125,1125,16/12/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,1126,1126,17/12/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,1127,1127,17/12/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1128,1128,1128,17/12/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1129,1129,1129,17/12/2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,1130,1130,18/12/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,1131,1131,21/12/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,1132,1132,22/12/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1133,1133,1133,22/12/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1134,1134,1134,24/12/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1135,1135,1135,24/12/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1136,1136,1136,24/12/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,1137,1137,24/12/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,1138,1138,24/12/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1139,1139,1139,26/12/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,1140,1140,27/12/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1141,1141,1141,27/12/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1142,1142,1142,27/12/2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,1143,1143,27/12/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,1144,1144,27/12/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,1145,1145,27/12/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,1146,1146,28/12/2019,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,1147,1147,28/12/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,1148,1148,28/12/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,1149,1149,28/12/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1150,1150,1150,28/12/2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,1151,1151,28/12/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1152,1152,1152,28/12/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,1153,1153,28/12/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,1154,1154,28/12/2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,1155,1155,28/12/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,1156,1156,28/12/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1157,1157,1157,28/12/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,1158,1158,28/12/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,1159,1159,29/12/2019,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1160,1160,1160,29/12/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,1161,1161,30/12/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1162,1162,1162,30/12/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,1163,1163,31/12/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,1164,1164,01/01/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,1165,1165,01/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1166,1166,1166,02/01/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1167,1167,1167,02/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1168,1168,1168,03/01/2020,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1169,1169,1169,05/01/2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,1170,1170,06/01/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,1171,1171,07/01/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,1172,1172,07/01/2020,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,1173,1173,08/01/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,1174,1174,08/01/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1175,1175,1175,08/01/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1176,1176,1176,08/01/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1177,1177,1177,09/01/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1178,1178,1178,10/01/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1179,1179,1179,12/01/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,1180,1180,12/01/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,1181,1181,12/01/2020,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,1182,1182,13/01/2020,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,1183,1183,13/01/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,1184,1184,13/01/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,1185,1185,14/01/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,1186,1186,14/01/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1187,1187,1187,14/01/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1188,1188,1188,16/01/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,1189,1189,17/01/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1190,1190,1190,19/01/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,1191,1191,19/01/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,1192,1192,19/01/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,1193,1193,20/01/2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,1194,1194,22/01/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1195,1195,1195,22/01/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1196,1196,1196,22/01/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,1197,1197,23/01/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1198,1198,1198,23/01/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1199,1199,1199,23/01/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1200,1200,1200,24/01/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1201,1201,1201,24/01/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1202,1202,1202,25/01/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1203,1203,1203,25/01/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1204,1204,1204,28/01/2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,1205,1205,29/01/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,1206,1206,29/01/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,1207,1207,29/01/2020,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1208,1208,1208,29/01/2020,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1209,1209,1209,30/01/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,1210,1210,31/01/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,1211,1211,31/01/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,1212,1212,31/01/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1213,1213,1213,01/02/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,1214,1214,01/02/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,1215,1215,02/02/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,1216,1216,02/02/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1217,1217,1217,02/02/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,1218,1218,02/02/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1219,1219,1219,04/02/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1220,1220,1220,06/02/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,1221,1221,06/02/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1222,1222,1222,06/02/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1223,1223,1223,07/02/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1224,1224,1224,08/02/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1225,1225,1225,08/02/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1226,1226,1226,08/02/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1227,1227,1227,09/02/2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,1228,1228,09/02/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1229,1229,1229,10/02/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,1230,1230,11/02/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,1231,1231,12/02/2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,1232,1232,13/02/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1233,1233,1233,13/02/2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,1234,1234,13/02/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1235,1235,1235,13/02/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1236,1236,1236,14/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1237,1237,1237,14/02/2020,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1238,1238,1238,14/02/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,1239,1239,16/02/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1240,1240,1240,17/02/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,1241,1241,17/02/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,1242,1242,17/02/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1243,1243,1243,18/02/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,1244,1244,19/02/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,1245,1245,20/02/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1246,1246,1246,20/02/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,1247,1247,20/02/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,1248,1248,20/02/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,1249,1249,20/02/2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,1250,1250,21/02/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,1251,1251,22/02/2020,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1252,1252,1252,22/02/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,1253,1253,24/02/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,1254,1254,24/02/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1255,1255,1255,26/02/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,1256,1256,26/02/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,1257,1257,26/02/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1258,1258,1258,27/02/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,1259,1259,27/02/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1260,1260,1260,28/02/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,1261,1261,28/02/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1262,1262,1262,28/02/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263,1263,1263,01/03/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,1264,1264,01/03/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,1265,1265,01/03/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1266,1266,1266,01/03/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1267,1267,1267,02/03/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1268,1268,1268,02/03/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,1269,1269,02/03/2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1270,1270,1270,02/03/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1271,1271,1271,03/03/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,1272,1272,04/03/2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1273,1273,1273,04/03/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1274,1274,1274,04/03/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1275,1275,1275,05/03/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1276,1276,1276,05/03/2020,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,1277,1277,07/03/2020,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1278,1278,1278,07/03/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1279,1279,1279,08/03/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1280,1280,1280,10/03/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,1281,1281,10/03/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1282,1282,1282,12/03/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,1283,1283,15/03/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1284,1284,1284,15/03/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1285,1285,1285,17/03/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,1286,1286,17/03/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,1287,1287,18/03/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1288,1288,1288,18/03/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1289,1289,1289,19/03/2020,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,1290,1290,19/03/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1291,1291,1291,20/03/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1292,1292,1292,01/05/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1293,1293,1293,18/05/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,1294,1294,18/05/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1295,1295,1295,20/05/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,1296,1296,21/05/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,1297,1297,22/05/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,1298,1298,22/05/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,1299,1299,22/05/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,1300,1300,22/05/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,1301,1301,22/05/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,1302,1302,23/05/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,1303,1303,28/05/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,1304,1304,30/05/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,1305,1305,02/06/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1306,1306,1306,04/06/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,1307,1307,05/06/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1308,1308,1308,09/06/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1309,1309,1309,10/06/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1310,1310,1310,11/06/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,1311,1311,11/06/2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1312,1312,1312,12/06/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,1313,1313,16/06/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,1314,1314,23/06/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,1315,1315,24/06/2020,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,1316,1316,24/06/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1317,1317,1317,24/06/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1318,1318,1318,09/07/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,1319,1319,10/07/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,1320,1320,13/07/2020,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,1321,1321,13/07/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,1322,1322,13/07/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,1323,1323,13/07/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,1324,1324,13/07/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
